Time,Height,Wicking Rate,Avg Wicking Rate,Time_Uniform,Height_Model,Wicking_Rate
0.292449,0.89947,0.0,3.0756473778333997,0.0,0.0,inf
0.49253,1.79894,0.0,3.6524475666456864,0.17137938567415728,1.0987495104762828,3.741647766234965
0.668234,2.69841,0.0,4.038121376643511,0.34275877134831456,1.661154717656716,2.9556645335730014
0.834909,2.69841,0.0,3.231980970381203,0.5141381570224719,2.1346343144452007,2.6048143268732975
0.991954,2.69841,0.0,2.7202975137960026,0.6855175426966291,2.5616911717244113,2.3937612057855544
1.158589,2.69841,0.0,2.3290485236783707,0.8568969283707863,2.9587906396644277,2.248245003146967
1.325183,3.59788,0.0,2.715006153867051,1.0282763140449438,3.334378907009308,2.1396129527671217
1.49177,4.49735,0.0,3.014774395516735,1.199655699719101,3.6934748503936774,2.0541567943733225
1.658584,5.39682,0.0,3.253871977542289,1.3710350853932582,4.039349785004298,1.984385042503133
1.825069,6.29629,0.0,3.449891483554868,1.5424144710674155,4.3742770536059865,1.9258122150165193
